summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1684.0,2343.0,0.7187366623986342
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1886.0,2567.0,0.7347097779509154
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1073.0,2343.0,0.4579598804950918
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1195.0,2567.0,0.46552395792754186
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1383.0,2343.0,0.5902688860435339
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1541.0,2567.0,0.6003116478379431
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1566.0,2343.0,0.6683738796414853
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1752.0,2567.0,0.6825087650954421
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1639.0,2343.0,0.6995305164319249
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1840.0,2567.0,0.7167900272691858
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,4,-1.9117647058823528,-1.7647058823529411,-1.831670034549299,1677.0,2343.0,0.7157490396927016
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,4,-1.9117647058823528,-1.7647058823529411,-1.8310208641165233,1880.0,2567.0,0.732372419166342
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,1040.0,1515.0,0.6864686468646864
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,1128.0,1623.0,0.6950092421441775
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,670.0,1515.0,0.44224422442244227
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,724.0,1623.0,0.4460874922982132
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,858.0,1515.0,0.5663366336633663
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,935.0,1623.0,0.5760936537276649
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,996.0,1515.0,0.6574257425742575
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,1078.0,1623.0,0.6642020948860136
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,1048.0,1515.0,0.6917491749174918
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,1134.0,1623.0,0.6987060998151571
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,3,-2.0588235294117645,-1.9117647058823528,-1.9811901087812256,1056.0,1515.0,0.697029702970297
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,3,-2.0588235294117645,-1.9117647058823528,-1.9807630779922039,1143.0,1623.0,0.7042513863216266
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,0,-2.5,-2.3529411764705883,-2.423001993059531,261.0,389.0,0.6709511568123393
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,0,-2.5,-2.3529411764705883,-2.423110531968888,269.0,395.0,0.6810126582278481
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,0,-2.5,-2.3529411764705883,-2.423001993059531,180.0,389.0,0.46272493573264784
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,0,-2.5,-2.3529411764705883,-2.423110531968888,185.0,395.0,0.46835443037974683
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,0,-2.5,-2.3529411764705883,-2.423001993059531,216.0,389.0,0.5552699228791774
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,0,-2.5,-2.3529411764705883,-2.423110531968888,221.0,395.0,0.5594936708860759
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,0,-2.5,-2.3529411764705883,-2.423001993059531,248.0,389.0,0.6375321336760925
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,0,-2.5,-2.3529411764705883,-2.423110531968888,255.0,395.0,0.6455696202531646
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,0,-2.5,-2.3529411764705883,-2.423001993059531,265.0,389.0,0.6812339331619537
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,0,-2.5,-2.3529411764705883,-2.423110531968888,273.0,395.0,0.6911392405063291
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,0,-2.5,-2.3529411764705883,-2.423001993059531,268.0,389.0,0.6889460154241646
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,0,-2.5,-2.3529411764705883,-2.423110531968888,276.0,395.0,0.6987341772151898
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,inf,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,681.0,969.0,0.7027863777089783
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,inf,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,712.0,1009.0,0.7056491575817642
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.0,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,470.0,969.0,0.4850361197110423
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.0,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,488.0,1009.0,0.4836471754212091
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,2.5,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,589.0,969.0,0.6078431372549019
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,2.5,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,616.0,1009.0,0.6105054509415263
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.0,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,652.0,969.0,0.672858617131063
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.0,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,681.0,1009.0,0.6749256689791873
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,3.5,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,686.0,969.0,0.7079463364293086
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,3.5,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,717.0,1009.0,0.7106045589692765
split-v5:weighted:wcs-homogeneous,baseline,first_threshold,4.0,2,-2.2058823529411766,-2.0588235294117645,-2.1281831624352803,700.0,969.0,0.7223942208462333
split-v5:weighted:wcs-homogeneous,baseline,rank_aware,4.0,2,-2.2058823529411766,-2.0588235294117645,-2.127212743873127,731.0,1009.0,0.7244796828543112
