summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:unweighted:bh,baseline,first_threshold,2.5,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,495.0,600.0,0.825
split-v5:unweighted:bh,baseline,rank_aware,2.5,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,879.0,1400.0,0.6278571428571429
split-v5:unweighted:bh,baseline,first_threshold,3.0,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,565.0,600.0,0.9416666666666667
split-v5:unweighted:bh,baseline,rank_aware,3.0,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,1248.0,1400.0,0.8914285714285715
split-v5:unweighted:bh,baseline,first_threshold,3.5,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,593.0,600.0,0.9883333333333333
split-v5:unweighted:bh,baseline,rank_aware,3.5,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,1379.0,1400.0,0.985
split-v5:unweighted:bh,baseline,first_threshold,4.0,15,-0.2941176470588234,-0.1470588235294117,-0.2279956873099853,597.0,600.0,0.995
split-v5:unweighted:bh,baseline,rank_aware,4.0,13,-0.588235294117647,-0.44117647058823506,-0.47956519230787326,1394.0,1400.0,0.9957142857142857
split-v5:unweighted:bh,baseline,first_threshold,inf,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,500.0,500.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,inf,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,1400.0,1400.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,314.0,500.0,0.628
split-v5:unweighted:bh,baseline,rank_aware,2.0,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,619.0,1400.0,0.4421428571428571
split-v5:unweighted:bh,baseline,first_threshold,2.5,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,427.0,500.0,0.854
split-v5:unweighted:bh,baseline,rank_aware,2.5,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,1124.0,1400.0,0.8028571428571428
split-v5:unweighted:bh,baseline,first_threshold,3.0,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,472.0,500.0,0.944
split-v5:unweighted:bh,baseline,rank_aware,3.0,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,1351.0,1400.0,0.965
split-v5:unweighted:bh,baseline,first_threshold,3.5,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,496.0,500.0,0.992
split-v5:unweighted:bh,baseline,rank_aware,3.5,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,1395.0,1400.0,0.9964285714285714
split-v5:unweighted:bh,baseline,first_threshold,4.0,14,-0.44117647058823506,-0.2941176470588234,-0.39279847919473776,500.0,500.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,4.0,12,-0.7352941176470589,-0.588235294117647,-0.7008364225812739,1400.0,1400.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,inf,13,-0.588235294117647,-0.44117647058823506,-0.5451879150166741,400.0,400.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,inf,11,-0.8823529411764706,-0.7352941176470589,-0.8735704826053935,1100.0,1100.0,1.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,13,-0.588235294117647,-0.44117647058823506,-0.5451879150166741,260.0,400.0,0.65
split-v5:unweighted:bh,baseline,rank_aware,2.0,11,-0.8823529411764706,-0.7352941176470589,-0.8735704826053935,587.0,1100.0,0.5336363636363637
split-v5:unweighted:bh,baseline,first_threshold,2.5,13,-0.588235294117647,-0.44117647058823506,-0.5451879150166741,350.0,400.0,0.875
split-v5:unweighted:bh,baseline,rank_aware,2.5,11,-0.8823529411764706,-0.7352941176470589,-0.8735704826053935,976.0,1100.0,0.8872727272727273
split-v5:unweighted:bh,baseline,first_threshold,3.0,13,-0.588235294117647,-0.44117647058823506,-0.5451879150166741,383.0,400.0,0.9575
split-v5:unweighted:bh,baseline,rank_aware,3.0,11,-0.8823529411764706,-0.7352941176470589,-0.8735704826053935,1074.0,1100.0,0.9763636363636363
