summary_version,world_id,rho,world_seed,discoveries,theorem_probability,observed_probability,observed_count,n_randomizations
randomized-instability-frontier-v2,rho_0000_seed_023,0.0,23,9,0.0038443477272130963,0.0041,82,20000
randomized-instability-frontier-v2,rho_0000_seed_023,0.0,23,10,0.000996270472039504,0.0008,16,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,0,0.49900000000000166,0.49475,9895,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,1,0.1657148289466804,0.16395,3279,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,2,0.10766397850894104,0.1087,2174,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,3,0.07651603249923576,0.07565,1513,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,4,0.05524266688931819,0.05665,1133,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,5,0.039140492511542176,0.0402,804,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,6,0.02645029875778349,0.0279,558,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,7,0.016471113451742434,0.01585,317,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,8,0.008959970235502454,0.01115,223,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,9,0.0038443477272130963,0.00395,79,20000
randomized-instability-frontier-v2,rho_0000_seed_024,0.0,24,10,0.000996270472039504,0.00125,25,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,0,0.49900000000000166,0.49985,9997,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,1,0.1657148289466804,0.1673,3346,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,2,0.10766397850894104,0.10415,2083,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,3,0.07651603249923576,0.0745,1490,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,4,0.05524266688931819,0.0563,1126,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,5,0.039140492511542176,0.04165,833,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,6,0.02645029875778349,0.0259,518,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,7,0.016471113451742434,0.01675,335,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,8,0.008959970235502454,0.0087,174,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,9,0.0038443477272130963,0.00385,77,20000
randomized-instability-frontier-v2,rho_0000_seed_025,0.0,25,10,0.000996270472039504,0.00105,21,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,0,0.49900000000000166,0.50355,10071,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,1,0.1657148289466804,0.16535,3307,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,2,0.10766397850894104,0.1057,2114,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,3,0.07651603249923576,0.0752,1504,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,4,0.05524266688931819,0.0539,1078,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,5,0.039140492511542176,0.04065,813,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,6,0.02645029875778349,0.0251,502,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,7,0.016471113451742434,0.01735,347,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,8,0.008959970235502454,0.00835,167,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,9,0.0038443477272130963,0.00385,77,20000
randomized-instability-frontier-v2,rho_0000_seed_026,0.0,26,10,0.000996270472039504,0.001,20,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,0,0.49900000000000166,0.4983,9966,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,1,0.1657148289466804,0.16515,3303,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,2,0.10766397850894104,0.11005,2201,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,3,0.07651603249923576,0.0747,1494,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,4,0.05524266688931819,0.05595,1119,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,5,0.039140492511542176,0.0394,788,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,6,0.02645029875778349,0.02575,515,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,7,0.016471113451742434,0.01655,331,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,8,0.008959970235502454,0.00935,187,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,9,0.0038443477272130963,0.00405,81,20000
randomized-instability-frontier-v2,rho_0000_seed_027,0.0,27,10,0.000996270472039504,0.00075,15,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,0,0.49900000000000166,0.4961,9922,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,1,0.1657148289466804,0.16945,3389,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,2,0.10766397850894104,0.10935,2187,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,3,0.07651603249923576,0.0743,1486,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,4,0.05524266688931819,0.0557,1114,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,5,0.039140492511542176,0.03975,795,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,6,0.02645029875778349,0.02585,517,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,7,0.016471113451742434,0.01695,339,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,8,0.008959970235502454,0.00815,163,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,9,0.0038443477272130963,0.00355,71,20000
randomized-instability-frontier-v2,rho_0000_seed_028,0.0,28,10,0.000996270472039504,0.00085,17,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,0,0.49900000000000166,0.49855,9971,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,1,0.1657148289466804,0.16695,3339,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,2,0.10766397850894104,0.1087,2174,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,3,0.07651603249923576,0.0733,1466,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,4,0.05524266688931819,0.0552,1104,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,5,0.039140492511542176,0.0391,782,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,6,0.02645029875778349,0.0275,550,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,7,0.016471113451742434,0.01675,335,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,8,0.008959970235502454,0.00925,185,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,9,0.0038443477272130963,0.0034,68,20000
randomized-instability-frontier-v2,rho_0000_seed_029,0.0,29,10,0.000996270472039504,0.0013,26,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,0,0.49900000000000166,0.49825,9965,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,1,0.1657148289466804,0.16425,3285,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,2,0.10766397850894104,0.10315,2063,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,3,0.07651603249923576,0.0805,1610,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,4,0.05524266688931819,0.0572,1144,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,5,0.039140492511542176,0.0403,806,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,6,0.02645029875778349,0.02635,527,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,7,0.016471113451742434,0.0161,322,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,8,0.008959970235502454,0.00875,175,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,9,0.0038443477272130963,0.0039,78,20000
randomized-instability-frontier-v2,rho_0000_seed_030,0.0,30,10,0.000996270472039504,0.00125,25,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,0,0.49900000000000166,0.50035,10007,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,1,0.1657148289466804,0.1642,3284,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,2,0.10766397850894104,0.1053,2106,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,3,0.07651603249923576,0.07675,1535,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,4,0.05524266688931819,0.05525,1105,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,5,0.039140492511542176,0.0406,812,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,6,0.02645029875778349,0.0276,552,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,7,0.016471113451742434,0.01615,323,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,8,0.008959970235502454,0.00915,183,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,9,0.0038443477272130963,0.0035,70,20000
randomized-instability-frontier-v2,rho_0000_seed_031,0.0,31,10,0.000996270472039504,0.00115,23,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,0,0.49900000000000166,0.49955,9991,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,1,0.1657148289466804,0.16165,3233,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,2,0.10766397850894104,0.1117,2234,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,3,0.07651603249923576,0.0736,1472,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,4,0.05524266688931819,0.0566,1132,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,5,0.039140492511542176,0.0403,806,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,6,0.02645029875778349,0.02735,547,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,7,0.016471113451742434,0.01635,327,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,8,0.008959970235502454,0.0081,162,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,9,0.0038443477272130963,0.00415,83,20000
randomized-instability-frontier-v2,rho_0000_seed_032,0.0,32,10,0.000996270472039504,0.00065,13,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,0,0.49900000000000166,0.498,9960,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,1,0.1657148289466804,0.1655,3310,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,2,0.10766397850894104,0.10745,2149,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,3,0.07651603249923576,0.07665,1533,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,4,0.05524266688931819,0.0541,1082,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,5,0.039140492511542176,0.03815,763,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,6,0.02645029875778349,0.02795,559,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,7,0.016471113451742434,0.0176,352,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,8,0.008959970235502454,0.00945,189,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,9,0.0038443477272130963,0.00425,85,20000
randomized-instability-frontier-v2,rho_0000_seed_033,0.0,33,10,0.000996270472039504,0.0009,18,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,0,0.49900000000000166,0.49945,9989,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,1,0.1657148289466804,0.1632,3264,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,2,0.10766397850894104,0.10755,2151,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,3,0.07651603249923576,0.0785,1570,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,4,0.05524266688931819,0.0563,1126,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,5,0.039140492511542176,0.0403,806,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,6,0.02645029875778349,0.0236,472,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,7,0.016471113451742434,0.01705,341,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,8,0.008959970235502454,0.0096,192,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,9,0.0038443477272130963,0.0033,66,20000
randomized-instability-frontier-v2,rho_0000_seed_034,0.0,34,10,0.000996270472039504,0.00115,23,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,0,0.49900000000000166,0.4935,9870,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,1,0.1657148289466804,0.16935,3387,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,2,0.10766397850894104,0.10885,2177,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,3,0.07651603249923576,0.0769,1538,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,4,0.05524266688931819,0.05255,1051,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,5,0.039140492511542176,0.0413,826,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,6,0.02645029875778349,0.0268,536,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,7,0.016471113451742434,0.01665,333,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,8,0.008959970235502454,0.00985,197,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,9,0.0038443477272130963,0.0035,70,20000
randomized-instability-frontier-v2,rho_0000_seed_035,0.0,35,10,0.000996270472039504,0.00075,15,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,0,0.49900000000000166,0.4936,9872,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,1,0.1657148289466804,0.1658,3316,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,2,0.10766397850894104,0.11315,2263,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,3,0.07651603249923576,0.07535,1507,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,4,0.05524266688931819,0.05575,1115,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,5,0.039140492511542176,0.039,780,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,6,0.02645029875778349,0.0273,546,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,7,0.016471113451742434,0.0159,318,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,8,0.008959970235502454,0.00865,173,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,9,0.0038443477272130963,0.00445,89,20000
randomized-instability-frontier-v2,rho_0000_seed_036,0.0,36,10,0.000996270472039504,0.00105,21,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,0,0.49900000000000166,0.5011,10022,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,1,0.1657148289466804,0.16575,3315,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,2,0.10766397850894104,0.1047,2094,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,3,0.07651603249923576,0.07665,1533,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,4,0.05524266688931819,0.05315,1063,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,5,0.039140492511542176,0.039,780,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,6,0.02645029875778349,0.0271,542,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,7,0.016471113451742434,0.0181,362,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,8,0.008959970235502454,0.0094,188,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,9,0.0038443477272130963,0.00425,85,20000
randomized-instability-frontier-v2,rho_0000_seed_037,0.0,37,10,0.000996270472039504,0.0008,16,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,0,0.49900000000000166,0.5042,10084,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,1,0.1657148289466804,0.1651,3302,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,2,0.10766397850894104,0.1081,2162,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,3,0.07651603249923576,0.0724,1448,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,4,0.05524266688931819,0.0549,1098,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,5,0.039140492511542176,0.03785,757,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,6,0.02645029875778349,0.0268,536,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,7,0.016471113451742434,0.0176,352,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,8,0.008959970235502454,0.0083,166,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,9,0.0038443477272130963,0.00375,75,20000
randomized-instability-frontier-v2,rho_0000_seed_038,0.0,38,10,0.000996270472039504,0.001,20,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,0,0.49900000000000166,0.50255,10051,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,1,0.1657148289466804,0.16405,3281,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,2,0.10766397850894104,0.105,2100,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,3,0.07651603249923576,0.07845,1569,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,4,0.05524266688931819,0.05345,1069,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,5,0.039140492511542176,0.03875,775,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,6,0.02645029875778349,0.02555,511,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,7,0.016471113451742434,0.01745,349,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,8,0.008959970235502454,0.0098,196,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,9,0.0038443477272130963,0.004,80,20000
randomized-instability-frontier-v2,rho_0000_seed_039,0.0,39,10,0.000996270472039504,0.00095,19,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,0,0.5446556929426586,0.5455,10910,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,1,0.17258620665294008,0.17225,3445,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,2,0.10582851530659791,0.10565,2113,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,3,0.07000829996214633,0.069,1380,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,4,0.04622083239904695,0.0476,952,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,5,0.02927322134143059,0.02885,577,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,6,0.017171502291078444,0.01775,355,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,7,0.008935429240485373,0.0081,162,20000
randomized-instability-frontier-v2,rho_0250_seed_000,0.25,0,8,0.003865354960076219,0.00405,81,20000
